,pl_name,pl_bmasse,pl_rade,disc_year,pl_controv_flag
6211,KELT-11 b,,13.57525892,2017,0
6212,KELT-11 b,,,2017,0
6213,KELT-11 b,54.34893,15.13215,2017,0
6214,KELT-11 b,,,2017,0
6215,OGLE-2016-BLG-1195L b,1.43,,2017,0
6216,OGLE-2016-BLG-1195L b,1.43,,2017,0
6217,OGLE-2016-BLG-1195L b,5.1,,2017,0
6218,OGLE-2016-BLG-1195L b,1.43,,2017,0
6219,OGLE-2016-BLG-1195L b,1.43,,2017,0
6220,OGLE-2016-BLG-1195L b,5.1,,2017,0
6221,OGLE-2016-BLG-1195L b,1.43,,2017,0
6222,OGLE-2016-BLG-1195L b,1.43,,2017,0
6223,OGLE-2016-BLG-1195L b,1.43,,2017,0
6224,OGLE-2016-BLG-1195L b,1.43,,2017,0
6225,MOA-2016-BLG-227L b,890.0,,2017,0
6226,MOA-2016-BLG-227L b,1700.0,,2017,0
6227,MOA-2016-BLG-227L b,1500.0,,2017,0
6228,MOA-2016-BLG-227L b,1300.0,,2017,0
6229,KELT-9 b,915.3504,21.196219,2017,0
6230,KELT-9 b,775.5052,19.985647,2017,0
6231,KELT-9 b,,20.34024214,2017,0
6232,KELT-9 b,,,2017,0
6233,KELT-9 b,,,2017,0
6234,KELT-9 b,,,2017,0
6235,HD 3167 d,6.9,,2017,0
6236,HD 3167 d,5.03,,2017,0
6237,HD 3167 d,4.33,,2017,0
6238,HD 20794 e,4.77,,2017,1
6239,HD 27894 c,51.48846,,2017,0
6240,HD 27894 d,2063.65984665,,2017,0
6241,HD 27894 d,1721.04945,,2017,0
6242,BD+03 2562 b,2034.112,,2017,0
6243,HD 177565 b,15.1,,2017,0
6244,MOA-2012-BLG-505L b,6.7,,2017,0
6245,MOA-2012-BLG-505L b,6.7,,2017,0
6246,TYC 4282-00605-1 b,3426.2074,,2017,0
6247,HIP 65426 b,2860.47,16.8135,2017,0
6248,WASP-167 b,,,2017,0
6249,WASP-167 b,,20.1548,2017,0
6250,WASP-167 b,2542.64,17.71022,2017,0
6251,WASP-167 b,,,2017,0
6252,WASP-167 b,,,2017,0
6253,WASP-167 b,,,2017,0
6254,K2-113 b,410.0007,10.42437,2017,0
6255,K2-113 b,,12.14,2017,0
6256,K2-113 b,,11.6459,2017,0
6257,K2-113 b,,,2017,0
6258,K2-113 b,,12.5,2017,0
6259,K2-113 b,,12.55,2017,0
6260,MXB 1658-298 b,7532.571,,2017,0
6261,tau Cet g,1.75,,2017,0
6262,tau Cet h,1.83,,2017,0
6263,tau Cet e,3.93,,2017,0
6264,tau Cet f,3.93,,2017,0
6265,WASP-91 b,,,2017,0
6266,WASP-91 b,425.8922,11.54527,2017,0
6267,WASP-91 b,,,2017,0
6268,WASP-91 b,,,2017,0
6269,WASP-91 b,,11.95149929,2017,0
6270,WASP-105 b,,15.0953,2017,0
6271,WASP-105 b,,,2017,0
6272,WASP-105 b,572.094,10.76064,2017,0
6273,WASP-105 b,,,2017,0
6274,WASP-105 b,,,2017,0
6275,WASP-107 b,30.5,,2017,0
6276,WASP-107 b,38.1396,10.626132,2017,0
6277,WASP-107 b,,,2017,0
6278,WASP-107 b,38.1396,10.53646,2017,0
6279,WASP-107 b,37.82177,10.357116,2017,0
6280,WASP-107 b,,12.8433,2017,0
6281,WASP-107 b,,,2017,0
6282,WASP-107 b,,,2017,0
6283,WASP-107 b,,,2017,0
6284,WASP-107 b,,,2017,0
6285,YZ Cet b,0.75,,2017,0
6286,YZ Cet b,0.7,,2017,0
6287,YZ Cet b,0.65,,2017,0
6288,YZ Cet c,1.14,,2017,0
6289,YZ Cet c,0.58,,2017,0
6290,YZ Cet c,0.98,,2017,0
6291,YZ Cet d,1.14,,2017,0
6292,YZ Cet d,1.21,,2017,0
6293,YZ Cet d,1.09,,2017,0
6294,MOA-2012-BLG-006L b,2700.0,,2017,0
6295,CoRoTID 223977153 b,,,2017,0
6296,CoRoTID 223977153 b,47.6745,6.38913,2017,0
6297,OGLE-2016-BLG-0263L b,1300.0,,2017,0
6298,OGLE-2016-BLG-0263L b,1300.0,,2017,0
6299,GJ 625 b,2.82,,2017,0
6300,HD 208897 b,444.962,,2017,0
6301,HD 208897 b,379.48711796,,2017,0
6302,K2-117 c,,1.94,2017,0
6303,K2-117 c,,2.1,2017,0
6304,K2-117 c,,1.75,2017,0
6305,K2-117 c,,2.03,2017,0
6306,K2-117 c,,2.06,2017,0
6307,K2-118 b,,2.54,2017,0
6308,K2-118 b,,2.48,2017,0
6309,K2-125 b,,2.18,2017,0
6310,K2-128 b,,1.117,2017,0
6311,K2-128 b,,1.20312295,2017,0
6312,K2-128 b,,1.42,2017,0
6313,K2-129 b,,1.04,2017,0
6314,K2-129 b,,0.661,2017,0
6315,K2-130 b,,1.25,2017,0
6316,K2-130 b,,1.22,2017,0
6317,K2-130 b,,1.06180894,2017,0
6318,K2-131 b,6.5,1.81,2017,0
6319,K2-131 b,7.9,1.69,2017,0
6320,K2-131 b,,2.13418186,2017,0
6321,K2-131 b,,1.7,2017,0
6322,K2-131 b,,1.76156914,2017,0
6323,K2-131 b,,1.5,2017,0
6324,K2-131 b,6.3,1.651,2017,0
6325,GJ 1148 c,82.63538582,,2017,0
6326,GJ 1148 c,68.06,,2017,0
6327,K2-132 b,,,2017,0
6328,K2-132 b,155.7367,14.5717,2017,0
6329,K2-132 b,157.32585,12.206601,2017,0
6330,K2-132 b,,9.02881,2017,0
6331,K2-132 b,155.7367,14.5717,2017,0
6332,K2-132 b,,6.86473931,2017,0
6333,K2-133 b,,1.31,2017,0
6334,K2-133 b,,1.34,2017,0
6335,K2-133 c,,1.603,2017,0
6336,K2-133 c,,1.48,2017,0
6337,K2-133 d,,2.46843,2017,0
6338,K2-133 d,,2.003,2017,0
6339,K2-133 d,,2.02,2017,0
6340,WASP-151 b,98.5273,12.66617,2017,0
6341,WASP-151 b,,,2017,0
6342,WASP-151 b,100.43377661,13.30506009,2017,0
6343,WASP-151 b,,13.22170304,2017,0
6344,WASP-151 b,,,2017,0
6345,WASP-153 b,,,2017,0
6346,WASP-153 b,123.9537,17.37395,2017,0
6347,WASP-153 b,,15.63990824,2017,0
6348,WASP-153 b,,,2017,0
6349,WASP-153 b,,,2017,0
6350,WASP-153 b,,,2017,0
6351,WASP-156 b,,,2017,0
6352,WASP-156 b,,,2017,0
6353,WASP-156 b,40.68224,5.71659,2017,0
6354,WASP-156 b,,,2017,0
6355,WASP-156 b,,,2017,0
6356,WASP-156 b,,6.23699263,2017,0
6357,WASP-156 b,41.8,6.02802815,2017,0
6358,OGLE-2013-BLG-0132L b,92.0,,2017,0
6359,OGLE-2013-BLG-1721L b,200.0,,2017,0
6360,HD 34445 c,53.5,,2017,0
6361,HD 34445 d,30.7,,2017,0
6362,HD 34445 e,16.8,,2017,0
6363,HD 34445 f,37.9,,2017,0
6364,HD 34445 g,120.6,,2017,0
6365,MASCARA-1 b,1175.971,16.8135,2017,0
6366,MASCARA-1 b,,21.3705,2017,0
6367,MASCARA-1 b,,17.90074218,2017,0
6368,GJ 9827 b,3.42,1.62,2017,0
6369,GJ 9827 b,3.69,1.58,2017,0
6370,GJ 9827 b,,1.68645,2017,0
6371,GJ 9827 b,5.14,1.577,2017,0
6372,GJ 9827 b,,,2017,0
6373,GJ 9827 b,4.28,1.44,2017,0
6374,GJ 9827 b,4.89,1.571,2017,0
6375,GJ 9827 b,4.91,1.577,2017,0
6376,GJ 9827 b,,1.75,2017,0
6377,GJ 9827 c,1.45,1.24,2017,0
6378,GJ 9827 c,1.3,1.241,2017,0
6379,GJ 9827 c,,,2017,0
6380,GJ 9827 c,1.86,1.13,2017,0
6381,GJ 9827 c,0.84,1.241,2017,0
6382,GJ 9827 c,,1.36,2017,0
6383,GJ 9827 c,2.42,1.269,2017,0
6384,GJ 9827 d,,2.1,2017,0
6385,GJ 9827 d,2.35,2.04,2017,0
6386,GJ 9827 d,3.53,2.022,2017,0
6387,GJ 9827 d,3.02,1.89,2017,0
6388,GJ 9827 d,3.02,1.98,2017,0
6389,GJ 9827 d,5.2,2.07,2017,0
6390,GJ 9827 d,4.04,2.022,2017,0
6391,KELT-20 b,1074.90106,19.514869,2017,0
6392,KELT-20 b,,,2017,0
6393,KELT-20 b,,21.2912,2017,0
6394,KELT-20 b,,,2017,0
6395,KELT-20 b,,,2017,0
6396,KELT-20 b,5403.11,20.51247,2017,0
6397,NGTS-1 b,258.07796,14.90797,2017,0
6398,NGTS-1 b,,10.61344808,2017,0
6399,NGTS-1 b,,,2017,0
6400,NGTS-1 b,,,2017,0
6401,K2-136 b,,1.05,2017,0
6402,K2-136 b,,0.99,2017,0
6403,K2-136 b,4.3,1.014,2017,0
6404,K2-136 c,,3.14,2017,0
6405,K2-136 c,,3.03,2017,0
6406,K2-136 c,,2.91,2017,0
6407,K2-136 c,,,2017,0
6408,K2-136 c,,3.7275,2017,0
6409,K2-136 c,18.1,3.0,2017,0
6410,K2-136 d,3.0,1.565,2017,0
6411,K2-136 d,,1.55,2017,0
6412,K2-136 d,,1.45,2017,0
6413,K2-137 b,,0.64,2017,0
6414,K2-137 b,158.915,0.89,2017,0
6415,Ross 128 b,1.4,,2017,0
6416,HD 76920 b,1249.0719,,2017,0
6417,HD 76920 b,994.80291391,,2017,0
6418,HD 76920 b,1134.64741299,,2017,0
6419,HD 40956 b,858.141,,2017,0
6420,HD 111591 b,1398.452,,2017,0
6421,HD 113996 b,2002.329,,2017,0
6422,OGLE-2016-BLG-1190L b,4253.0,,2017,0
6423,OGLE-2016-BLG-1190L b,4253.0,,2017,0
6424,OGLE-2016-BLG-0613L AB b,1330.0,,2017,0
6425,OGLE-2016-BLG-0613L AB b,957.0,,2017,0
6426,OGLE-2016-BLG-0613L AB b,372.0,,2017,0
6427,OGLE-2016-BLG-0613L AB b,871.0,,2017,0
6428,OGLE-2016-BLG-0613L AB b,874.0,,2017,0
6429,OGLE-2016-BLG-0613L AB b,1400.0,,2017,0
6430,K2-139 b,,9.26802368,2017,0
6431,K2-139 b,123.00021,9.056872,2017,0
6432,K2-139 b,,9.11,2017,0
6433,K2-139 b,,9.62,2017,0
6434,K2-139 b,,9.5,2017,0
6435,Kepler-80 g,0.065,1.05,2017,0
6436,Kepler-80 g,0.8,,2017,0
6437,Kepler-80 g,3.12737,,2017,0
6438,Kepler-80 g,,1.13,2017,0
6439,Kepler-80 g,1.96262,,2017,0
6440,Kepler-80 g,1.0,,2017,0
6441,Kepler-90 i,,1.32,2017,0
6442,Kepler-90 i,,1.32,2017,0
6443,K2-18 c,7.51,,2017,1
6444,HD 176986 b,5.74,,2017,0
6445,HD 176986 c,9.18,,2017,0
6446,GJ 3942 b,7.14,,2017,0
6447,Kepler-500 b,,2.57,2016,0
6448,Kepler-500 b,,,2016,0
6449,Kepler-500 b,,,2016,0
6450,Kepler-500 b,,2.839,2016,0
6451,Kepler-500 b,,2.855,2016,0
6452,Kepler-500 b,,,2016,0
6453,Kepler-500 b,,2.4,2016,0
6454,Kepler-500 b,,2.6,2016,0
6455,Kepler-500 b,,2.57,2016,0
6456,Kepler-500 b,,2.57,2016,0
6457,Kepler-500 b,,2.58,2016,0
6458,Kepler-269 b,,2.45,2014,0
6459,Kepler-269 b,,2.47,2014,0
6460,Kepler-269 b,,2.45,2014,0
6461,Kepler-269 b,,,2014,0
6462,Kepler-269 b,,2.67,2014,0
6463,Kepler-269 b,,,2014,0
6464,Kepler-269 b,,2.45,2014,0
6465,Kepler-269 b,,2.26,2014,0
6466,Kepler-269 b,,,2014,0
6467,Kepler-269 b,,4.345,2014,0
6468,Kepler-269 b,,4.217,2014,0
6469,Kepler-269 b,,2.32,2014,0
6470,PSR J2322-2650 b,252.643067,,2017,0
6471,K2-140 b,,13.04635343,2017,0
6472,K2-140 b,295.58041851,13.56286665,2017,0
6473,K2-140 b,,12.25,2017,0
6474,K2-140 b,323.86877,12.273855,2017,0
6475,K2-140 b,,,2017,0
6476,HD 147379 b,24.7,,2017,0
6477,HD 147379 b,28.55,,2017,0
6478,HD 147379 b,21.6,,2017,0
6479,HD 147379 b,30.82935548,,2017,0
6480,HATS-50 b,123.9537,12.66617,2017,0
6481,HATS-51 b,,,2017,0
6482,HATS-51 b,,13.01103804,2017,0
6483,HATS-51 b,244.09344,15.80469,2017,0
6484,HATS-51 b,,,2017,0
6485,HATS-51 b,,,2017,0
6486,HATS-52 b,711.9392,15.490838,2017,0
6487,HATS-52 b,,15.437,2017,0
6488,HATS-52 b,,,2017,0
6489,HATS-52 b,,,2017,0
6490,HATS-53 b,,,2017,0
6491,HATS-53 b,,,2017,0
6492,HATS-53 b,189.10885,15.02006,2017,0
6493,HATS-53 b,,14.7144,2017,0
6494,K2-138 b,3.1,1.51,2017,0
6495,K2-138 b,,1.49,2017,0
6496,K2-138 b,,1.57,2017,0
6497,K2-138 c,,2.26,2017,0
6498,K2-138 c,,2.52,2017,0
6499,K2-138 c,6.31,2.299,2017,0
6500,K2-138 d,,2.46,2017,0
6501,K2-138 d,7.92,2.39,2017,0
6502,K2-138 d,,2.66,2017,0
6503,Kepler-775 b,,1.192,2016,0
6504,Kepler-775 b,,1.41,2016,0
6505,Kepler-775 b,,1.19,2016,0
6506,Kepler-775 b,,1.169,2016,0
6507,Kepler-775 b,,1.19,2016,0
6508,Kepler-775 b,,1.16,2016,0
6509,Kepler-775 b,,,2016,0
6510,Kepler-775 b,,,2016,0
6511,Kepler-775 b,,1.19,2016,0
6512,Kepler-775 b,,1.19,2016,0
6513,Kepler-775 b,,,2016,0
6514,K2-138 e,,3.29,2017,0
6515,K2-138 e,,3.30997,2017,0
6516,K2-138 e,12.97,3.39,2017,0
6517,K2-138 e,,3.11,2017,0
6518,K2-138 f,1.63,2.904,2017,0
6519,K2-138 f,,2.81,2017,0
6520,K2-138 f,,2.73,2017,0
6521,KELT-19 A b,,18.7958,2017,0
6522,KELT-19 A b,1293.5681,21.40919,2017,0
6523,KELT-19 A b,,,2017,0
6524,KELT-19 A b,,,2017,0
6525,K2-141 b,,1.64829,2018,0
6526,K2-141 b,4.97,1.51,2018,0
6527,K2-141 b,5.16,1.493,2018,0
6528,K2-141 b,5.31,1.54,2018,0
6529,K2-141 b,5.08,1.51,2018,0
6530,K2-141 c,7.4,7.0,2018,0
6531,K2-141 c,8.0,7.0,2018,0
6532,HD 238914 b,1906.98,,2018,0
6533,TYC 3318-01333-1 b,1086.9786,,2018,0
6534,BD+48 740 b,540.311,,2018,0
6535,K2-147 b,,1.47286006,2018,0
6536,K2-147 b,,0.82,2018,0
6537,K2-147 b,,0.73,2018,0
6538,K2-147 b,,1.38,2018,0
6539,K2-148 b,,1.33,2018,0
6540,K2-148 b,,0.701,2018,0
6541,Kepler-776 b,,,2016,0
6542,Kepler-776 b,,1.38,2016,0
6543,Kepler-776 b,,1.371,2016,0
6544,Kepler-776 b,,1.38,2016,0
6545,Kepler-776 b,,1.5,2016,0
6546,Kepler-776 b,,,2016,0
6547,Kepler-776 b,,1.48,2016,0
6548,Kepler-776 b,,1.28,2016,0
6549,Kepler-776 b,,1.38,2016,0
6550,K2-148 c,,1.73,2018,0
6551,K2-148 c,,0.9,2018,0
6552,K2-148 d,,0.88,2018,0
6553,K2-148 d,,1.64,2018,0
6554,K2-149 b,,1.64,2018,0
6555,K2-150 b,,1.71,2018,0
6556,K2-150 b,,2.0,2018,0
6557,K2-152 b,,2.81,2018,0
6558,K2-152 b,,2.29,2018,0
6559,K2-153 b,,2.0,2018,0
6560,K2-153 b,,2.0,2018,0
6561,K2-154 b,,1.99,2018,0
6562,K2-154 b,,2.23,2018,0
6563,K2-154 c,,2.07,2018,0
6564,K2-154 c,,2.1,2018,0
6565,K2-155 b,,1.55,2018,0
6566,K2-155 b,,1.8,2018,0
6567,K2-155 c,,2.2098839,2018,0
6568,K2-155 c,,,2018,0
6569,K2-155 c,,2.6,2018,0
6570,K2-155 c,,1.95,2018,0
6571,K2-155 d,,1.64,2018,0
6572,K2-155 d,,1.9,2018,0
6573,KELT-21 b,,19.3662,2018,0
6574,KELT-21 b,,,2018,0
6575,KELT-21 b,,,2018,0
6576,KELT-21 b,1242.7153,17.777474,2018,0
6577,HD 215152 d,2.801,,2018,0
6578,HD 215152 e,2.877,,2018,0
6579,TCP J05074264+2447555 b,19.0,,2018,0
6580,TCP J05074264+2447555 b,9.2,,2018,0
6581,TCP J05074264+2447555 b,9.2,,2018,0
6582,TCP J05074264+2447555 b,20.0,,2018,0
6583,Kepler-1654 b,158.915,9.180171,2018,0
6584,UKIRT-2017-BLG-001L b,407.0,,2018,0
6585,OGLE-2017-BLG-0173L b,3.269,,2018,0
6586,OGLE-2017-BLG-0173L b,7.581,,2018,0
6587,OGLE-2017-BLG-0173L b,8.95,,2018,0
6588,MOA-2010-BLG-117L b,170.0,,2018,0
6589,MOA-2010-BLG-117L b,170.0,,2018,0
6590,K2-232 b,123.00021,11.859122,2018,0
6591,K2-232 b,,12.77,2018,0
6592,K2-232 b,126.49634,11.209,2018,0
6593,K2-232 b,,,2018,0
6594,K2-231 b,,2.79,2018,0
6595,K2-231 b,,2.5,2018,0
6596,HATS-39 b,,,2018,0
6597,HATS-39 b,,19.15712228,2018,0
6598,HATS-39 b,,,2018,0
6599,HATS-39 b,,,2018,0
6600,HATS-39 b,200.2329,17.59813,2018,0
6601,HATS-40 b,,15.09024862,2018,0
6602,HATS-40 b,505.3497,17.71022,2018,0
6603,HATS-40 b,,,2018,0
6604,HATS-40 b,,,2018,0
6605,HATS-41 b,3082.951,14.90797,2018,0
6606,HATS-41 b,,11.54257023,2018,0
6607,HATS-41 b,,,2018,0
6608,HATS-41 b,,,2018,0
6609,HATS-41 b,,,2018,0
6610,HATS-42 b,,13.24971416,2018,0
6611,HATS-42 b,597.5204,15.6926,2018,0
6612,HATS-42 b,,,2018,0
6613,HATS-42 b,,,2018,0
6614,HATS-42 b,,,2018,0
6615,OGLE-2017-BLG-1522L b,240.0,,2018,0
6616,HD 158996 b,4449.62,,2018,0
6617,KPS-1 b,,,2018,0
6618,KPS-1 b,,,2018,0
6619,KPS-1 b,,10.1999,2018,0
6620,KPS-1 b,,,2018,0
6621,KPS-1 b,,,2018,0
6622,KPS-1 b,346.4347,11.54527,2018,0
6623,K2-233 b,,1.398,2018,0
6624,K2-233 b,11.26,1.343,2018,0
6625,K2-233 c,,1.335,2018,0
6626,K2-233 c,12.81,1.281,2018,0
6627,K2-233 d,21.14,2.358,2018,0
6628,K2-233 d,,2.64,2018,0
6629,K2-233 d,,,2018,0
6630,OGLE-2017-BLG-0373L b,60.1,,2018,0
6631,OGLE-2017-BLG-0373L b,127.0,,2018,0
6632,gam Lib b,324.1866,,2018,0
6633,gam Lib b,357.87478628,,2018,0
6634,gam Lib c,1455.6614,,2018,0
6635,gam Lib c,1662.56039702,,2018,0
6636,24 Boo b,280.64248338,,2018,0
6637,24 Boo b,289.2253,,2018,0
6638,OGLE-2017-BLG-1434L b,4.5,,2018,0
6639,OGLE-2017-BLG-1434L b,4.43,,2018,0
6640,OGLE-2017-BLG-1434L b,,,2018,0
6641,OGLE-2017-BLG-1434L b,,,2018,0
6642,OGLE-2017-BLG-1434L b,,,2018,0
6643,HATS-43 b,,,2018,0
6644,HATS-43 b,,,2018,0
6645,HATS-43 b,,,2018,0
6646,HATS-43 b,,13.89945234,2018,0
6647,HATS-43 b,82.95363,13.22662,2018,0
6648,HATS-43 b,,,2018,0
6649,HATS-44 b,177.9848,11.960003,2018,0
6650,HATS-44 b,,,2018,0
6651,HATS-44 b,,11.92923882,2018,0
6652,HATS-45 b,,,2018,0
6653,HATS-45 b,222.481,14.414774,2018,0
6654,HATS-45 b,,13.90023688,2018,0
6655,HATS-45 b,,,2018,0
6656,HATS-45 b,,,2018,0
6657,HATS-46 b,,,2018,0
6658,HATS-46 b,,10.55059224,2018,0
6659,HATS-46 b,,,2018,0
6660,HATS-46 b,,,2018,0
6661,HATS-46 b,54.98459,10.121727,2018,0
6662,HATS-7 b,,,2015,0
6663,HATS-7 b,38.1396,6.310667,2015,0
6664,HATS-7 b,,,2015,0
6665,HATS-7 b,,5.42203496,2015,0
6666,HATS-7 b,39.09309,6.310667,2015,0
6667,HD 47366 b,556.2025,,2016,0
6668,HD 47366 b,731.009,,2016,0
6669,HD 47366 b,661.71874337,,2016,0
6670,HD 47366 c,591.1638,,2016,0
6671,HD 47366 c,597.5204,,2016,0
6672,HD 47366 c,483.73483545,,2016,0
6673,NGTS-3 A b,756.4354,16.58932,2018,0
6674,NGTS-3 A b,,13.2366563,2018,0
6675,HD 89345 b,,6.97249322,2018,0
6676,HD 89345 b,,,2018,0
6677,HD 89345 b,,,2018,0
6678,HD 89345 b,35.7,6.86,2018,0
6679,HD 89345 b,34.9613,7.39794,2018,0
6680,HD 89345 b,38.45743,7.263432,2018,0
6681,OGLE-2017-BLG-1140L b,515.0,,2018,0
6682,OGLE-2017-BLG-1140L b,505.0,,2018,0
6683,K2-239 b,,1.1,2018,0
6684,K2-239 c,,1.0,2018,0
6685,K2-239 d,,1.1,2018,0
6686,K2-240 b,,2.0,2018,0
6687,K2-240 c,,1.8,2018,0
6688,OGLE-2017-BLG-0482L b,9.0,,2018,0
6689,OGLE-2017-BLG-0482L b,9.0,,2018,0
6690,K2-237 b,508.528,18.49485,2018,0
6691,K2-237 b,,16.80885305,2018,0
6692,K2-237 b,,,2018,0
6693,K2-237 b,433.20011874,16.19697711,2018,0
6694,K2-237 b,,,2018,0
6695,K2-237 b,434.15360396,16.06246934,2018,0
6696,K2-237 b,,,2018,0
6697,K2-237 b,392.83788,18.405178,2018,0
6698,K2-237 b,,,2018,0
6699,K2-238 b,,,2018,0
6700,K2-238 b,,,2018,0
6701,K2-238 b,273.3338,14.5717,2018,0
6702,OGLE-2014-BLG-1722L b,,,2018,0
6703,OGLE-2014-BLG-1722L b,55.0,,2018,0
6704,OGLE-2014-BLG-1722L b,55.3,,2018,0
6705,OGLE-2014-BLG-1722L c,83.7,,2018,0
6706,OGLE-2014-BLG-1722L c,83.3,,2018,0
6707,GJ 1132 c,2.64,,2018,0
6708,HAT-P-11 c,851.78013076,,2018,0
6709,HAT-P-11 c,,,2018,0
6710,HAT-P-11 c,,,2018,0
6711,HAT-P-11 c,731.009,,2018,0
6712,HAT-P-11 c,507.0,,2018,0
6713,K2-241 b,,2.55,2018,0
6714,K2-242 b,,2.54,2018,0
6715,K2-158 c,,1.28,2018,0
6716,K2-243 b,,2.17,2018,0
6717,K2-243 c,,2.01,2018,0
6718,K2-245 b,,4.34,2018,0
6719,K2-246 b,,3.49,2018,0
6720,K2-247 b,,2.12,2018,0
6721,K2-247 c,,2.19,2018,0
6722,K2-248 b,,2.57,2018,0
6723,K2-249 b,,2.79,2018,0
6724,K2-250 b,,2.71257333,2018,0
6725,K2-250 b,,2.44,2018,0
6726,K2-251 b,,2.35,2018,0
6727,K2-252 b,,1.74,2018,0
6728,K2-253 b,,12.96278785,2018,0
6729,K2-253 b,,12.67,2018,0
6730,K2-254 b,,1.63,2018,0
6731,K2-254 c,,2.19,2018,0
6732,K2-255 b,,2.9,2018,0
6733,K2-257 b,,0.83,2018,0
6734,K2-258 b,,3.0,2018,0
6735,IC 4651 9122 b,2002.329,,2018,0
6736,Kepler-128 b,9.1,,2013,0
6737,Kepler-128 b,,,2013,0
6738,Kepler-128 b,,1.43,2013,0
6739,Kepler-128 b,,1.429,2013,0
6740,Kepler-128 b,,1.42,2013,0
6741,Kepler-128 b,0.77,1.43,2013,0
6742,Kepler-128 b,,1.43,2013,0
6743,Kepler-128 b,2.47,,2013,0
6744,Kepler-128 b,,1.2,2013,0
6745,Kepler-128 b,30.7,1.13,2013,0
6746,Kepler-128 b,,,2013,0
6747,Kepler-128 b,42.7,1.13,2013,0
6748,Kepler-128 b,,1.429,2013,0
6749,Kepler-128 b,,1.13,2013,0
6750,Kepler-128 b,3.79,1.421,2013,0
6751,Kepler-128 b,,1.43,2013,0
6752,Kepler-128 b,,1.477,2013,0
6753,Kepler-128 b,,1.48,2013,0
6754,CoRoT-20 c,5403.11,,2018,0
6755,K2-260 b,546.66486004,18.41635529,2018,0
6756,K2-260 b,451.3186,17.396368,2018,0
6757,K2-260 b,,18.7969,2018,0
6758,K2-260 b,,,2018,0
6759,K2-260 b,,,2018,0
6760,K2-260 b,,,2018,0
6761,K2-261 b,,10.264,2018,0
6762,K2-261 b,59.75174052,9.52763359,2018,0
6763,K2-261 b,,,2018,0
6764,K2-261 b,,,2018,0
6765,K2-261 b,70.87609,9.52765,2018,0
6766,K2-261 b,67.69745069,9.50521563,2018,0
6767,K2-261 b,68.96876432,9.26982704,2018,0
6768,K2-261 b,,,2018,0
6769,K2-261 b,69.92224954,9.52763359,2018,0
6770,WASP-174 b,,,2018,0
6771,WASP-174 b,104.88337431,16.10730527,2018,0
6772,WASP-174 b,413.179,14.5717,2018,0
6773,WASP-174 b,,,2018,0
6774,WASP-174 b,,19.6222,2018,0
6775,Wolf 503 b,6.27,2.043,2018,0
6776,Wolf 503 b,6.26,2.043,2018,0
6777,Wolf 503 b,,2.03,2018,0
6778,K2-264 b,,2.27,2018,0
6779,K2-264 b,,2.231,2018,0
6780,K2-264 c,,2.77,2018,0
6781,K2-264 c,,2.668,2018,0
6782,HD 55696 b,1357.12729789,,2018,0
6783,HD 55696 b,1230.0021,,2018,0
6784,HD 98736 b,740.5439,,2018,0
6785,HD 148164 b,390.9309,,2018,0
6786,HD 148164 c,1640.0028,,2018,0
6787,HD 211810 b,212.9461,,2018,0
6788,HD 75784 c,1792.5612,,2018,0
6789,HD 75784 c,1722.6386,,2018,0
6790,HD 75784 c,1430.235,,2018,0
6791,NGTS-2 b,,,2018,0
6792,NGTS-2 b,235.1942,17.878355,2018,0
6793,NGTS-2 b,,,2018,0
6794,NGTS-2 b,,18.5483,2018,0
6795,EPIC 246851721 b,,,2018,0
6796,EPIC 246851721 b,953.49,11.780659,2018,0
6797,EPIC 246851721 b,,13.70374653,2018,0
6798,K2-266 b,11.26782377,3.3,2018,0
6799,K2-266 c,0.29013072,0.705,2018,0
6800,K2-266 d,,,2018,0
6801,K2-266 d,,3.17788403,2018,0
6802,K2-266 d,8.9,2.93,2018,0
6803,K2-266 e,14.3,2.73,2018,0
6804,K2-266 e,,3.54834332,2018,0
6805,K2-268 b,,1.5,2018,0
6806,K2-268 b,,1.61,2018,0
6807,K2-268 b,,1.41,2018,0
6808,WASP-144 b,,14.77319991,2018,0
6809,WASP-144 b,,,2018,0
6810,WASP-144 b,,,2018,0
6811,WASP-144 b,,,2018,0
6812,WASP-144 b,139.8452,9.52765,2018,0
6813,WASP-145 A b,282.8687,10.0881,2018,0
6814,WASP-145 A b,,10.50455992,2018,0
6815,WASP-145 A b,,,2018,0
6816,WASP-145 A b,,,2018,0
6817,WASP-158 b,,12.8031,2018,0
6818,WASP-158 b,,,2018,0
6819,WASP-158 b,886.7457,11.99363,2018,0
6820,WASP-159 b,,,2018,0
6821,WASP-159 b,,,2018,0
6822,WASP-159 b,,,2018,0
6823,WASP-159 b,,12.3434,2018,0
6824,WASP-159 b,174.8065,15.46842,2018,0
6825,WASP-162 b,,,2018,0
6826,WASP-162 b,,12.3182,2018,0
6827,WASP-162 b,1652.716,11.209,2018,0
6828,WASP-162 b,,,2018,0
6829,WASP-168 b,,,2018,0
6830,WASP-168 b,,,2018,0
6831,WASP-168 b,133.4886,16.8135,2018,0
6832,WASP-168 b,,12.7595,2018,0
6833,WASP-172 b,149.37935129,17.5980997,2018,0
6834,WASP-172 b,149.3801,17.59813,2018,0
6835,WASP-172 b,,,2018,0
6836,WASP-172 b,,20.3433,2018,0
6837,WASP-172 b,,,2018,0
6838,WASP-173 A b,1172.78682183,13.45077684,2018,0
